6243052,0.001,-0.0071,0.9927,0.1221,-0.3052,-0.061,6243702,0,0,6241593,19
6253622,0.0002,-0.0054,0.9954,-0.061,-0.2441,-0.061,6254239,0,0,6241593,19
6264160,0.0002,-0.0068,0.9944,0,-0.3662,0.061,6264772,0,0,6241593,19
6274871,0.002,-0.0078,0.9946,-0.061,-0.3052,0.061,6275517,0,0,6273398,18
6285426,0.0002,-0.0073,0.9951,0.061,-0.2441,0.061,6286039,0,0,6273398,18
6295935,0.0002,-0.0071,0.9939,0.1831,-0.3662,0.061,6296551,0,0,6273398,18
6306448,0.0015,-0.0066,0.9961,0.061,-0.3052,-0.061,6307061,0,0,6273398,18
6317498,0.0012,-0.0063,0.9944,0.061,-0.1831,-0.1221,6318149,0,0,6315932,19
6328060,0.0012,-0.0076,0.9949,0,-0.1831,0,6328676,0,0,6315932,19
6338581,0.0015,-0.0076,0.9939,0.2441,-0.3662,0.061,6339199,0,0,6315932,19
6349304,-0.0005,-0.0076,0.9941,0.061,-0.1221,-0.1831,6349946,0,0,6347822,18
6359881,0.0007,-0.0078,0.9944,-0.061,-0.1831,0.061,6360498,0,0,6347822,18
6370408,0.001,-0.0081,0.9944,0.1221,-0.2441,0.061,6371020,0,0,6347822,18
6380927,0.0015,-0.0054,0.9932,-0.061,-0.3662,-0.061,6381546,0,0,6347822,18
6391679,0.0005,-0.0059,0.9951,0.1221,-0.3052,0.061,6392327,0,0,6390206,21
6402224,-0.0002,-0.0076,0.9939,0.1221,-0.3052,-0.1221,6402836,0,0,6390206,21
6412764,0.0005,-0.0073,0.9946,0.061,-0.2441,0,6413381,0,0,6390206,21
6423505,0.0012,-0.0056,0.9934,0.1831,-0.3052,0.061,6424148,0,0,6422049,19
6434051,-0.0002,-0.0059,0.9956,0.1831,-0.1221,-0.1221,6434667,0,0,6422049,19
6444602,0.0007,-0.0093,0.9922,0.3052,-0.3052,-0.1221,6445221,0,0,6422049,19
6455131,-0.0005,-0.0081,0.9946,0.2441,-0.2441,0,6455742,0,0,6422049,19
6465934,0.002,-0.0063,0.9934,0.4272,-0.2441,0.1831,6466579,0,0,6464464,19
6476479,0.0012,-0.0078,0.9919,0,-0.3662,0,6477095,0,0,6464464,19
6486994,0,-0.0112,0.9927,-0.4883,-0.1831,-0.061,6487609,0,0,6464464,19
6497744,0.0005,-0.009,0.9939,-0.4883,-0.1221,-0.1221,6498390,0,0,6496274,19
6508314,0.0012,-0.011,0.9919,-0.6104,-0.1831,0.1831,6508928,0,0,6496274,19
6518846,-0.0005,-0.0051,0.9951,-0.4272,-0.3052,0.061,6519463,0,0,6496274,19
6529607,-0.0027,-0.0095,0.9922,-1.0376,-0.3052,0.6104,6530227,0,0,6496274,19
6540344,0.0005,-0.0151,0.9866,0.2441,0.4272,0.6104,6540984,0,0,6538875,22
6550883,0.0029,0.0027,0.9995,0.1221,-0.4883,0.1221,6551500,0,0,6538875,22
6561390,0.0024,0.0032,1.002,0.4883,-0.3662,-0.4883,6562002,0,0,6538875,22
6572112,-0.001,-0.0088,0.9934,0.4883,-0.6104,-0.6104,6572753,0,0,6570627,20
6582684,0.0002,-0.0088,0.9946,0.8545,0,-0.1831,6583300,0,0,6570627,20
6593198,0.0032,-0.0024,0.9934,0.5493,-0.7935,0.1831,6593812,0,0,6570627,20
6603716,-0.0002,-0.0012,0.9995,0.061,-0.7935,-0.5493,6604333,0,0,6570627,20
6614468,-0.0005,-0.0151,0.9851,1.0376,0.2441,0,6615114,0,0,6612990,19
6625039,-0.0024,-0.0122,0.9966,1.0986,0.7935,0.2441,6625682,0,0,6612990,19
